image,label,wnid,ilsvrc_id
ILSVRC2012_val_00042808.JPEG,ILSVRC2012_val_00042808.xml,n04179913,559
ILSVRC2012_val_00042812.JPEG,ILSVRC2012_val_00042812.xml,n04141327,809
ILSVRC2012_val_00042813.JPEG,ILSVRC2012_val_00042813.xml,n02666196,547
ILSVRC2012_val_00042814.JPEG,ILSVRC2012_val_00042814.xml,n04131690,952
ILSVRC2012_val_00042817.JPEG,ILSVRC2012_val_00042817.xml,n03045698,797
ILSVRC2012_val_00042819.JPEG,ILSVRC2012_val_00042819.xml,n02815834,991
ILSVRC2012_val_00042820.JPEG,ILSVRC2012_val_00042820.xml,n07873807,948
ILSVRC2012_val_00042821.JPEG,ILSVRC2012_val_00042821.xml,n02965783,576
ILSVRC2012_val_00042822.JPEG,ILSVRC2012_val_00042822.xml,n04429376,308
ILSVRC2012_val_00042826.JPEG,ILSVRC2012_val_00042826.xml,n03729826,984
ILSVRC2012_val_00042827.JPEG,ILSVRC2012_val_00042827.xml,n04404412,944
ILSVRC2012_val_00042828.JPEG,ILSVRC2012_val_00042828.xml,n07615774,968
ILSVRC2012_val_00042835.JPEG,ILSVRC2012_val_00042835.xml,n03891332,527
ILSVRC2012_val_00042836.JPEG,ILSVRC2012_val_00042836.xml,n03482405,840
ILSVRC2012_val_00042840.JPEG,ILSVRC2012_val_00042840.xml,n13044778,878
ILSVRC2012_val_00042843.JPEG,ILSVRC2012_val_00042843.xml,n13133613,329
ILSVRC2012_val_00042845.JPEG,ILSVRC2012_val_00042845.xml,n04125021,753
ILSVRC2012_val_00042847.JPEG,ILSVRC2012_val_00042847.xml,n03131574,298
ILSVRC2012_val_00042848.JPEG,ILSVRC2012_val_00042848.xml,n03929855,926
ILSVRC2012_val_00042852.JPEG,ILSVRC2012_val_00042852.xml,n04367480,828
ILSVRC2012_val_00042854.JPEG,ILSVRC2012_val_00042854.xml,n04049303,927
ILSVRC2012_val_00042856.JPEG,ILSVRC2012_val_00042856.xml,n03929660,575
ILSVRC2012_val_00042861.JPEG,ILSVRC2012_val_00042861.xml,n03584829,659
ILSVRC2012_val_00042862.JPEG,ILSVRC2012_val_00042862.xml,n03595614,961
ILSVRC2012_val_00042863.JPEG,ILSVRC2012_val_00042863.xml,n02992211,342
ILSVRC2012_val_00042864.JPEG,ILSVRC2012_val_00042864.xml,n04243546,557
ILSVRC2012_val_00042865.JPEG,ILSVRC2012_val_00042865.xml,n03404251,757
ILSVRC2012_val_00042866.JPEG,ILSVRC2012_val_00042866.xml,n04023962,846
ILSVRC2012_val_00042867.JPEG,ILSVRC2012_val_00042867.xml,n03085013,543
ILSVRC2012_val_00042872.JPEG,ILSVRC2012_val_00042872.xml,n02978881,890
ILSVRC2012_val_00042873.JPEG,ILSVRC2012_val_00042873.xml,n02909870,820
ILSVRC2012_val_00042875.JPEG,ILSVRC2012_val_00042875.xml,n03467068,517
ILSVRC2012_val_00042877.JPEG,ILSVRC2012_val_00042877.xml,n03763968,866
ILSVRC2012_val_00042880.JPEG,ILSVRC2012_val_00042880.xml,n03958227,964
ILSVRC2012_val_00042881.JPEG,ILSVRC2012_val_00042881.xml,n03874599,584
ILSVRC2012_val_00042883.JPEG,ILSVRC2012_val_00042883.xml,n03871628,921
ILSVRC2012_val_00042885.JPEG,ILSVRC2012_val_00042885.xml,n03179701,313
ILSVRC2012_val_00042898.JPEG,ILSVRC2012_val_00042898.xml,n03297495,660
ILSVRC2012_val_00042901.JPEG,ILSVRC2012_val_00042901.xml,n03710193,917
ILSVRC2012_val_00042906.JPEG,ILSVRC2012_val_00042906.xml,n04355338,526
ILSVRC2012_val_00042908.JPEG,ILSVRC2012_val_00042908.xml,n04542943,665
ILSVRC2012_val_00042910.JPEG,ILSVRC2012_val_00042910.xml,n04505470,544
ILSVRC2012_val_00042911.JPEG,ILSVRC2012_val_00042911.xml,n03196217,523
ILSVRC2012_val_00042913.JPEG,ILSVRC2012_val_00042913.xml,n03590841,592
ILSVRC2012_val_00042914.JPEG,ILSVRC2012_val_00042914.xml,n03197337,529
ILSVRC2012_val_00042916.JPEG,ILSVRC2012_val_00042916.xml,n04522168,874
ILSVRC2012_val_00042918.JPEG,ILSVRC2012_val_00042918.xml,n03617480,770
ILSVRC2012_val_00042919.JPEG,ILSVRC2012_val_00042919.xml,n02870880,300
ILSVRC2012_val_00042921.JPEG,ILSVRC2012_val_00042921.xml,n06359193,553
ILSVRC2012_val_00042923.JPEG,ILSVRC2012_val_00042923.xml,n07892512,798
ILSVRC2012_val_00042925.JPEG,ILSVRC2012_val_00042925.xml,n03047690,979
ILSVRC2012_val_00042927.JPEG,ILSVRC2012_val_00042927.xml,n04263257,822
ILSVRC2012_val_00042931.JPEG,ILSVRC2012_val_00042931.xml,n04033901,862
ILSVRC2012_val_00042934.JPEG,ILSVRC2012_val_00042934.xml,n03534580,802
ILSVRC2012_val_00042935.JPEG,ILSVRC2012_val_00042935.xml,n04447861,312
ILSVRC2012_val_00042939.JPEG,ILSVRC2012_val_00042939.xml,n03710721,977
ILSVRC2012_val_00042941.JPEG,ILSVRC2012_val_00042941.xml,n02807133,785
ILSVRC2012_val_00042942.JPEG,ILSVRC2012_val_00042942.xml,n03124170,881
ILSVRC2012_val_00042947.JPEG,ILSVRC2012_val_00042947.xml,n04522168,874
ILSVRC2012_val_00042951.JPEG,ILSVRC2012_val_00042951.xml,n03180011,550
ILSVRC2012_val_00042952.JPEG,ILSVRC2012_val_00042952.xml,n04235860,943
ILSVRC2012_val_00042954.JPEG,ILSVRC2012_val_00042954.xml,n03016953,303
ILSVRC2012_val_00042955.JPEG,ILSVRC2012_val_00042955.xml,n03838899,354
ILSVRC2012_val_00042957.JPEG,ILSVRC2012_val_00042957.xml,n04404412,944
ILSVRC2012_val_00042959.JPEG,ILSVRC2012_val_00042959.xml,n02978881,890
ILSVRC2012_val_00042961.JPEG,ILSVRC2012_val_00042961.xml,n04286575,593
ILSVRC2012_val_00042962.JPEG,ILSVRC2012_val_00042962.xml,n12985857,886
ILSVRC2012_val_00042963.JPEG,ILSVRC2012_val_00042963.xml,n07613480,793
ILSVRC2012_val_00042964.JPEG,ILSVRC2012_val_00042964.xml,n03063689,674
ILSVRC2012_val_00042967.JPEG,ILSVRC2012_val_00042967.xml,n02769748,847
ILSVRC2012_val_00042969.JPEG,ILSVRC2012_val_00042969.xml,n02749479,540
ILSVRC2012_val_00042973.JPEG,ILSVRC2012_val_00042973.xml,n02906734,851
ILSVRC2012_val_00042974.JPEG,ILSVRC2012_val_00042974.xml,n06785654,791
ILSVRC2012_val_00042979.JPEG,ILSVRC2012_val_00042979.xml,n02791124,307
ILSVRC2012_val_00042980.JPEG,ILSVRC2012_val_00042980.xml,n03764736,875
ILSVRC2012_val_00042982.JPEG,ILSVRC2012_val_00042982.xml,n02979186,929
ILSVRC2012_val_00042983.JPEG,ILSVRC2012_val_00042983.xml,n02749479,540
ILSVRC2012_val_00042984.JPEG,ILSVRC2012_val_00042984.xml,n03630383,918
ILSVRC2012_val_00042985.JPEG,ILSVRC2012_val_00042985.xml,n03259280,662
ILSVRC2012_val_00042986.JPEG,ILSVRC2012_val_00042986.xml,n04023962,846
ILSVRC2012_val_00042987.JPEG,ILSVRC2012_val_00042987.xml,n04026417,939
ILSVRC2012_val_00042988.JPEG,ILSVRC2012_val_00042988.xml,n02909870,820
ILSVRC2012_val_00042989.JPEG,ILSVRC2012_val_00042989.xml,n03404251,757
ILSVRC2012_val_00042990.JPEG,ILSVRC2012_val_00042990.xml,n03868863,506
ILSVRC2012_val_00042991.JPEG,ILSVRC2012_val_00042991.xml,n03495258,344
ILSVRC2012_val_00042993.JPEG,ILSVRC2012_val_00042993.xml,n03733805,946
ILSVRC2012_val_00042996.JPEG,ILSVRC2012_val_00042996.xml,n04356056,535
ILSVRC2012_val_00042997.JPEG,ILSVRC2012_val_00042997.xml,n03196217,523
ILSVRC2012_val_00043002.JPEG,ILSVRC2012_val_00043002.xml,n04070727,668
ILSVRC2012_val_00043005.JPEG,ILSVRC2012_val_00043005.xml,n11879895,330
ILSVRC2012_val_00043010.JPEG,ILSVRC2012_val_00043010.xml,n03131574,298
ILSVRC2012_val_00043011.JPEG,ILSVRC2012_val_00043011.xml,n03485407,551
ILSVRC2012_val_00043017.JPEG,ILSVRC2012_val_00043017.xml,n04370456,837
ILSVRC2012_val_00043019.JPEG,ILSVRC2012_val_00043019.xml,n04141076,355
ILSVRC2012_val_00043020.JPEG,ILSVRC2012_val_00043020.xml,n03467068,517
ILSVRC2012_val_00043026.JPEG,ILSVRC2012_val_00043026.xml,n13037406,956
ILSVRC2012_val_00043033.JPEG,ILSVRC2012_val_00043033.xml,n02669723,896
ILSVRC2012_val_00043034.JPEG,ILSVRC2012_val_00043034.xml,n02808304,909
ILSVRC2012_val_00043035.JPEG,ILSVRC2012_val_00043035.xml,n04548362,928
ILSVRC2012_val_00043039.JPEG,ILSVRC2012_val_00043039.xml,n07615774,968
ILSVRC2012_val_00043040.JPEG,ILSVRC2012_val_00043040.xml,n04532106,790
ILSVRC2012_val_00043042.JPEG,ILSVRC2012_val_00043042.xml,n02992529,914
ILSVRC2012_val_00043044.JPEG,ILSVRC2012_val_00043044.xml,n04428191,555
ILSVRC2012_val_00043048.JPEG,ILSVRC2012_val_00043048.xml,n03887697,877
ILSVRC2012_val_00043053.JPEG,ILSVRC2012_val_00043053.xml,n02825657,933
ILSVRC2012_val_00043055.JPEG,ILSVRC2012_val_00043055.xml,n03657121,988
ILSVRC2012_val_00043056.JPEG,ILSVRC2012_val_00043056.xml,n03249569,336
ILSVRC2012_val_00043059.JPEG,ILSVRC2012_val_00043059.xml,n12985857,886
ILSVRC2012_val_00043061.JPEG,ILSVRC2012_val_00043061.xml,n02939185,673
ILSVRC2012_val_00043064.JPEG,ILSVRC2012_val_00043064.xml,n02999410,827
ILSVRC2012_val_00043065.JPEG,ILSVRC2012_val_00043065.xml,n03482405,840
ILSVRC2012_val_00043069.JPEG,ILSVRC2012_val_00043069.xml,n03992509,566
ILSVRC2012_val_00043070.JPEG,ILSVRC2012_val_00043070.xml,n03544143,525
ILSVRC2012_val_00043071.JPEG,ILSVRC2012_val_00043071.xml,n04141327,809
ILSVRC2012_val_00043073.JPEG,ILSVRC2012_val_00043073.xml,n03016953,303
ILSVRC2012_val_00043078.JPEG,ILSVRC2012_val_00043078.xml,n04355933,574
ILSVRC2012_val_00043080.JPEG,ILSVRC2012_val_00043080.xml,n13054560,981
ILSVRC2012_val_00043082.JPEG,ILSVRC2012_val_00043082.xml,n03733805,946
ILSVRC2012_val_00043083.JPEG,ILSVRC2012_val_00043083.xml,n03710193,917
ILSVRC2012_val_00043084.JPEG,ILSVRC2012_val_00043084.xml,n04141076,355
ILSVRC2012_val_00043087.JPEG,ILSVRC2012_val_00043087.xml,n04398044,675
ILSVRC2012_val_00043091.JPEG,ILSVRC2012_val_00043091.xml,n07836838,953
ILSVRC2012_val_00043092.JPEG,ILSVRC2012_val_00043092.xml,n04131690,952
ILSVRC2012_val_00043093.JPEG,ILSVRC2012_val_00043093.xml,n04090263,541
ILSVRC2012_val_00043096.JPEG,ILSVRC2012_val_00043096.xml,n03602883,560
ILSVRC2012_val_00043101.JPEG,ILSVRC2012_val_00043101.xml,n02799071,807
ILSVRC2012_val_00043102.JPEG,ILSVRC2012_val_00043102.xml,n03764736,875
ILSVRC2012_val_00043103.JPEG,ILSVRC2012_val_00043103.xml,n03804744,585
ILSVRC2012_val_00043106.JPEG,ILSVRC2012_val_00043106.xml,n04399382,786
ILSVRC2012_val_00043107.JPEG,ILSVRC2012_val_00043107.xml,n04553703,906
ILSVRC2012_val_00043113.JPEG,ILSVRC2012_val_00043113.xml,n06785654,791
ILSVRC2012_val_00043115.JPEG,ILSVRC2012_val_00043115.xml,n04423845,758
ILSVRC2012_val_00043116.JPEG,ILSVRC2012_val_00043116.xml,n02791124,307
ILSVRC2012_val_00043120.JPEG,ILSVRC2012_val_00043120.xml,n07802026,816
ILSVRC2012_val_00043121.JPEG,ILSVRC2012_val_00043121.xml,n02979186,929
ILSVRC2012_val_00043123.JPEG,ILSVRC2012_val_00043123.xml,n12768682,332
ILSVRC2012_val_00043124.JPEG,ILSVRC2012_val_00043124.xml,n04201297,832
ILSVRC2012_val_00043129.JPEG,ILSVRC2012_val_00043129.xml,n03482405,840
ILSVRC2012_val_00043135.JPEG,ILSVRC2012_val_00043135.xml,n04532106,790
ILSVRC2012_val_00043140.JPEG,ILSVRC2012_val_00043140.xml,n07697313,993
ILSVRC2012_val_00043142.JPEG,ILSVRC2012_val_00043142.xml,n04525038,969
ILSVRC2012_val_00043143.JPEG,ILSVRC2012_val_00043143.xml,n03982430,314
ILSVRC2012_val_00043146.JPEG,ILSVRC2012_val_00043146.xml,n03063689,674
ILSVRC2012_val_00043149.JPEG,ILSVRC2012_val_00043149.xml,n03255030,1000
ILSVRC2012_val_00043151.JPEG,ILSVRC2012_val_00043151.xml,n02879718,538
ILSVRC2012_val_00043156.JPEG,ILSVRC2012_val_00043156.xml,n04584207,899
ILSVRC2012_val_00043160.JPEG,ILSVRC2012_val_00043160.xml,n03271574,512
ILSVRC2012_val_00043163.JPEG,ILSVRC2012_val_00043163.xml,n03627232,582
ILSVRC2012_val_00043164.JPEG,ILSVRC2012_val_00043164.xml,n04275548,600
ILSVRC2012_val_00043165.JPEG,ILSVRC2012_val_00043165.xml,n03063689,674
ILSVRC2012_val_00043166.JPEG,ILSVRC2012_val_00043166.xml,n03016953,303
ILSVRC2012_val_00043168.JPEG,ILSVRC2012_val_00043168.xml,n04141076,355
ILSVRC2012_val_00043169.JPEG,ILSVRC2012_val_00043169.xml,n03131574,298
ILSVRC2012_val_00043174.JPEG,ILSVRC2012_val_00043174.xml,n04435653,780
ILSVRC2012_val_00043175.JPEG,ILSVRC2012_val_00043175.xml,n03127747,778
ILSVRC2012_val_00043176.JPEG,ILSVRC2012_val_00043176.xml,n03657121,988
ILSVRC2012_val_00043179.JPEG,ILSVRC2012_val_00043179.xml,n02837789,985
ILSVRC2012_val_00043183.JPEG,ILSVRC2012_val_00043183.xml,n03873416,826
ILSVRC2012_val_00043184.JPEG,ILSVRC2012_val_00043184.xml,n03424325,971
ILSVRC2012_val_00043185.JPEG,ILSVRC2012_val_00043185.xml,n04259630,925
ILSVRC2012_val_00043188.JPEG,ILSVRC2012_val_00043188.xml,n03496892,554
ILSVRC2012_val_00043189.JPEG,ILSVRC2012_val_00043189.xml,n04525305,558
ILSVRC2012_val_00043198.JPEG,ILSVRC2012_val_00043198.xml,n03763968,866
ILSVRC2012_val_00043200.JPEG,ILSVRC2012_val_00043200.xml,n03063689,674
ILSVRC2012_val_00043202.JPEG,ILSVRC2012_val_00043202.xml,n03290653,316
ILSVRC2012_val_00043208.JPEG,ILSVRC2012_val_00043208.xml,n13037406,956
ILSVRC2012_val_00043210.JPEG,ILSVRC2012_val_00043210.xml,n04550184,317
ILSVRC2012_val_00043212.JPEG,ILSVRC2012_val_00043212.xml,n04229816,776
ILSVRC2012_val_00043213.JPEG,ILSVRC2012_val_00043213.xml,n04238763,549
ILSVRC2012_val_00043220.JPEG,ILSVRC2012_val_00043220.xml,n02808304,909
ILSVRC2012_val_00043223.JPEG,ILSVRC2012_val_00043223.xml,n07802026,816
ILSVRC2012_val_00043224.JPEG,ILSVRC2012_val_00043224.xml,n03249569,336
ILSVRC2012_val_00043225.JPEG,ILSVRC2012_val_00043225.xml,n07836838,953
ILSVRC2012_val_00043226.JPEG,ILSVRC2012_val_00043226.xml,n03775546,829
ILSVRC2012_val_00043228.JPEG,ILSVRC2012_val_00043228.xml,n04592741,503
ILSVRC2012_val_00043230.JPEG,ILSVRC2012_val_00043230.xml,n03929660,575
ILSVRC2012_val_00043235.JPEG,ILSVRC2012_val_00043235.xml,n13133613,329
ILSVRC2012_val_00043236.JPEG,ILSVRC2012_val_00043236.xml,n02749479,540
ILSVRC2012_val_00043237.JPEG,ILSVRC2012_val_00043237.xml,n03249569,336
ILSVRC2012_val_00043239.JPEG,ILSVRC2012_val_00043239.xml,n03804744,585
ILSVRC2012_val_00043243.JPEG,ILSVRC2012_val_00043243.xml,n13054560,981
ILSVRC2012_val_00043244.JPEG,ILSVRC2012_val_00043244.xml,n02950826,539
ILSVRC2012_val_00043253.JPEG,ILSVRC2012_val_00043253.xml,n03376595,309
ILSVRC2012_val_00043255.JPEG,ILSVRC2012_val_00043255.xml,n03938244,888
ILSVRC2012_val_00043260.JPEG,ILSVRC2012_val_00043260.xml,n03492542,573
ILSVRC2012_val_00043262.JPEG,ILSVRC2012_val_00043262.xml,n03721384,339
ILSVRC2012_val_00043263.JPEG,ILSVRC2012_val_00043263.xml,n13044778,878
ILSVRC2012_val_00043264.JPEG,ILSVRC2012_val_00043264.xml,n03868863,506
ILSVRC2012_val_00043268.JPEG,ILSVRC2012_val_00043268.xml,n03838899,354
ILSVRC2012_val_00043269.JPEG,ILSVRC2012_val_00043269.xml,n04596742,672
ILSVRC2012_val_00043271.JPEG,ILSVRC2012_val_00043271.xml,n04251144,507
ILSVRC2012_val_00043274.JPEG,ILSVRC2012_val_00043274.xml,n04238763,549
ILSVRC2012_val_00043277.JPEG,ILSVRC2012_val_00043277.xml,n04019541,572
ILSVRC2012_val_00043278.JPEG,ILSVRC2012_val_00043278.xml,n03394916,348
ILSVRC2012_val_00043283.JPEG,ILSVRC2012_val_00043283.xml,n02870880,300
ILSVRC2012_val_00043285.JPEG,ILSVRC2012_val_00043285.xml,n03197337,529
ILSVRC2012_val_00043287.JPEG,ILSVRC2012_val_00043287.xml,n03763968,866
ILSVRC2012_val_00043290.JPEG,ILSVRC2012_val_00043290.xml,n02834397,941
ILSVRC2012_val_00043291.JPEG,ILSVRC2012_val_00043291.xml,n02939185,673
ILSVRC2012_val_00043293.JPEG,ILSVRC2012_val_00043293.xml,n03888605,994
ILSVRC2012_val_00043295.JPEG,ILSVRC2012_val_00043295.xml,n02988304,987
ILSVRC2012_val_00043304.JPEG,ILSVRC2012_val_00043304.xml,n12620546,328
ILSVRC2012_val_00043309.JPEG,ILSVRC2012_val_00043309.xml,n04204238,950
ILSVRC2012_val_00043314.JPEG,ILSVRC2012_val_00043314.xml,n04584207,899
ILSVRC2012_val_00043316.JPEG,ILSVRC2012_val_00043316.xml,n02879718,538
ILSVRC2012_val_00043317.JPEG,ILSVRC2012_val_00043317.xml,n02988304,987
ILSVRC2012_val_00043320.JPEG,ILSVRC2012_val_00043320.xml,n04258138,577
ILSVRC2012_val_00043321.JPEG,ILSVRC2012_val_00043321.xml,n03590841,592
ILSVRC2012_val_00043324.JPEG,ILSVRC2012_val_00043324.xml,n03720891,338
ILSVRC2012_val_00043325.JPEG,ILSVRC2012_val_00043325.xml,n04515003,334
ILSVRC2012_val_00043327.JPEG,ILSVRC2012_val_00043327.xml,n03014705,762
ILSVRC2012_val_00043329.JPEG,ILSVRC2012_val_00043329.xml,n02783161,907
ILSVRC2012_val_00043335.JPEG,ILSVRC2012_val_00043335.xml,n03179701,313
ILSVRC2012_val_00043337.JPEG,ILSVRC2012_val_00043337.xml,n04417672,989
ILSVRC2012_val_00043340.JPEG,ILSVRC2012_val_00043340.xml,n03721384,339
ILSVRC2012_val_00043343.JPEG,ILSVRC2012_val_00043343.xml,n03804744,585
ILSVRC2012_val_00043351.JPEG,ILSVRC2012_val_00043351.xml,n03492542,573
ILSVRC2012_val_00043356.JPEG,ILSVRC2012_val_00043356.xml,n02966687,891
ILSVRC2012_val_00043360.JPEG,ILSVRC2012_val_00043360.xml,n03026506,801
ILSVRC2012_val_00043361.JPEG,ILSVRC2012_val_00043361.xml,n02808440,884
ILSVRC2012_val_00043362.JPEG,ILSVRC2012_val_00043362.xml,n02977058,548
ILSVRC2012_val_00043366.JPEG,ILSVRC2012_val_00043366.xml,n03016953,303
ILSVRC2012_val_00043368.JPEG,ILSVRC2012_val_00043368.xml,n03710193,917
ILSVRC2012_val_00043371.JPEG,ILSVRC2012_val_00043371.xml,n03259280,662
ILSVRC2012_val_00043372.JPEG,ILSVRC2012_val_00043372.xml,n03018349,301
ILSVRC2012_val_00043374.JPEG,ILSVRC2012_val_00043374.xml,n04008634,542
ILSVRC2012_val_00043377.JPEG,ILSVRC2012_val_00043377.xml,n03376595,309
ILSVRC2012_val_00043380.JPEG,ILSVRC2012_val_00043380.xml,n07583066,813
ILSVRC2012_val_00043382.JPEG,ILSVRC2012_val_00043382.xml,n03483316,505
ILSVRC2012_val_00043386.JPEG,ILSVRC2012_val_00043386.xml,n02749479,540
ILSVRC2012_val_00043389.JPEG,ILSVRC2012_val_00043389.xml,n03424325,971
ILSVRC2012_val_00043390.JPEG,ILSVRC2012_val_00043390.xml,n03642806,228
ILSVRC2012_val_00043397.JPEG,ILSVRC2012_val_00043397.xml,n03124043,910
ILSVRC2012_val_00043400.JPEG,ILSVRC2012_val_00043400.xml,n04067472,570
ILSVRC2012_val_00043409.JPEG,ILSVRC2012_val_00043409.xml,n03495258,344
ILSVRC2012_val_00043411.JPEG,ILSVRC2012_val_00043411.xml,n07880968,900
ILSVRC2012_val_00043416.JPEG,ILSVRC2012_val_00043416.xml,n02988304,987
ILSVRC2012_val_00043418.JPEG,ILSVRC2012_val_00043418.xml,n03476684,581
ILSVRC2012_val_00043419.JPEG,ILSVRC2012_val_00043419.xml,n04238763,549
ILSVRC2012_val_00043423.JPEG,ILSVRC2012_val_00043423.xml,n03047690,979
ILSVRC2012_val_00043427.JPEG,ILSVRC2012_val_00043427.xml,n02879718,538
ILSVRC2012_val_00043429.JPEG,ILSVRC2012_val_00043429.xml,n04264628,858
ILSVRC2012_val_00043436.JPEG,ILSVRC2012_val_00043436.xml,n03584829,659
ILSVRC2012_val_00043439.JPEG,ILSVRC2012_val_00043439.xml,n03485794,750
ILSVRC2012_val_00043446.JPEG,ILSVRC2012_val_00043446.xml,n03045698,797
ILSVRC2012_val_00043448.JPEG,ILSVRC2012_val_00043448.xml,n04201297,832
ILSVRC2012_val_00043449.JPEG,ILSVRC2012_val_00043449.xml,n03710721,977
ILSVRC2012_val_00043450.JPEG,ILSVRC2012_val_00043450.xml,n02966687,891
ILSVRC2012_val_00043453.JPEG,ILSVRC2012_val_00043453.xml,n03376595,309
ILSVRC2012_val_00043454.JPEG,ILSVRC2012_val_00043454.xml,n03017168,335
ILSVRC2012_val_00043458.JPEG,ILSVRC2012_val_00043458.xml,n03666591,546
ILSVRC2012_val_00043461.JPEG,ILSVRC2012_val_00043461.xml,n03832673,552
ILSVRC2012_val_00043468.JPEG,ILSVRC2012_val_00043468.xml,n03495258,344
ILSVRC2012_val_00043469.JPEG,ILSVRC2012_val_00043469.xml,n03485407,551
ILSVRC2012_val_00043471.JPEG,ILSVRC2012_val_00043471.xml,n04141975,521
ILSVRC2012_val_00043472.JPEG,ILSVRC2012_val_00043472.xml,n02909870,820
ILSVRC2012_val_00043478.JPEG,ILSVRC2012_val_00043478.xml,n02804414,296
ILSVRC2012_val_00043481.JPEG,ILSVRC2012_val_00043481.xml,n03532672,562
ILSVRC2012_val_00043488.JPEG,ILSVRC2012_val_00043488.xml,n03908618,842
ILSVRC2012_val_00043490.JPEG,ILSVRC2012_val_00043490.xml,n04286575,593
ILSVRC2012_val_00043493.JPEG,ILSVRC2012_val_00043493.xml,n04590129,904
ILSVRC2012_val_00043496.JPEG,ILSVRC2012_val_00043496.xml,n04404412,944
ILSVRC2012_val_00043497.JPEG,ILSVRC2012_val_00043497.xml,n02708093,522
ILSVRC2012_val_00043501.JPEG,ILSVRC2012_val_00043501.xml,n04204238,950
ILSVRC2012_val_00043506.JPEG,ILSVRC2012_val_00043506.xml,n03180011,550
ILSVRC2012_val_00043507.JPEG,ILSVRC2012_val_00043507.xml,n02948072,591
ILSVRC2012_val_00043513.JPEG,ILSVRC2012_val_00043513.xml,n02769748,847
ILSVRC2012_val_00043517.JPEG,ILSVRC2012_val_00043517.xml,n03976657,923
ILSVRC2012_val_00043518.JPEG,ILSVRC2012_val_00043518.xml,n03633091,892
ILSVRC2012_val_00043523.JPEG,ILSVRC2012_val_00043523.xml,n03014705,762
ILSVRC2012_val_00043525.JPEG,ILSVRC2012_val_00043525.xml,n03924679,789
ILSVRC2012_val_00043527.JPEG,ILSVRC2012_val_00043527.xml,n02974003,563
ILSVRC2012_val_00043528.JPEG,ILSVRC2012_val_00043528.xml,n02804414,296
ILSVRC2012_val_00043529.JPEG,ILSVRC2012_val_00043529.xml,n03290653,316
ILSVRC2012_val_00043530.JPEG,ILSVRC2012_val_00043530.xml,n04344873,311
ILSVRC2012_val_00043532.JPEG,ILSVRC2012_val_00043532.xml,n04371430,945
ILSVRC2012_val_00043533.JPEG,ILSVRC2012_val_00043533.xml,n03485794,750
ILSVRC2012_val_00043535.JPEG,ILSVRC2012_val_00043535.xml,n03483316,505
ILSVRC2012_val_00043536.JPEG,ILSVRC2012_val_00043536.xml,n04330267,516
ILSVRC2012_val_00043539.JPEG,ILSVRC2012_val_00043539.xml,n03062245,761
ILSVRC2012_val_00043540.JPEG,ILSVRC2012_val_00043540.xml,n03924679,789
ILSVRC2012_val_00043542.JPEG,ILSVRC2012_val_00043542.xml,n03761084,661
ILSVRC2012_val_00043545.JPEG,ILSVRC2012_val_00043545.xml,n04023962,846
ILSVRC2012_val_00043547.JPEG,ILSVRC2012_val_00043547.xml,n04264628,858
ILSVRC2012_val_00043548.JPEG,ILSVRC2012_val_00043548.xml,n03902125,843
ILSVRC2012_val_00043552.JPEG,ILSVRC2012_val_00043552.xml,n04399382,786
ILSVRC2012_val_00043553.JPEG,ILSVRC2012_val_00043553.xml,n07875152,830
ILSVRC2012_val_00043555.JPEG,ILSVRC2012_val_00043555.xml,n03680355,973
ILSVRC2012_val_00043562.JPEG,ILSVRC2012_val_00043562.xml,n03372029,356
ILSVRC2012_val_00043567.JPEG,ILSVRC2012_val_00043567.xml,n03146219,865
ILSVRC2012_val_00043568.JPEG,ILSVRC2012_val_00043568.xml,n03733131,598
ILSVRC2012_val_00043569.JPEG,ILSVRC2012_val_00043569.xml,n03124043,910
ILSVRC2012_val_00043573.JPEG,ILSVRC2012_val_00043573.xml,n03976657,923
ILSVRC2012_val_00043574.JPEG,ILSVRC2012_val_00043574.xml,n07880968,900
ILSVRC2012_val_00043579.JPEG,ILSVRC2012_val_00043579.xml,n02966193,568
ILSVRC2012_val_00043581.JPEG,ILSVRC2012_val_00043581.xml,n03866082,937
ILSVRC2012_val_00043586.JPEG,ILSVRC2012_val_00043586.xml,n04039381,860
ILSVRC2012_val_00043587.JPEG,ILSVRC2012_val_00043587.xml,n04263257,822
ILSVRC2012_val_00043589.JPEG,ILSVRC2012_val_00043589.xml,n02841315,533
ILSVRC2012_val_00043590.JPEG,ILSVRC2012_val_00043590.xml,n04009552,534
ILSVRC2012_val_00043592.JPEG,ILSVRC2012_val_00043592.xml,n03271574,512
ILSVRC2012_val_00043602.JPEG,ILSVRC2012_val_00043602.xml,n03494278,350
ILSVRC2012_val_00043606.JPEG,ILSVRC2012_val_00043606.xml,n04328186,528
ILSVRC2012_val_00043607.JPEG,ILSVRC2012_val_00043607.xml,n03998194,769
ILSVRC2012_val_00043608.JPEG,ILSVRC2012_val_00043608.xml,n03938244,888
ILSVRC2012_val_00043609.JPEG,ILSVRC2012_val_00043609.xml,n03721384,339
ILSVRC2012_val_00043615.JPEG,ILSVRC2012_val_00043615.xml,n03272010,346
ILSVRC2012_val_00043617.JPEG,ILSVRC2012_val_00043617.xml,n07613480,793
ILSVRC2012_val_00043620.JPEG,ILSVRC2012_val_00043620.xml,n04532106,790
ILSVRC2012_val_00043621.JPEG,ILSVRC2012_val_00043621.xml,n04264628,858
